title,brand,salesSite,isEachShippingFee,isPremium,isCrossBorderShipping,isOnlineOnly,shippingFee,shippingFreeOver,availableDeliveryJeju,availableDeliveryIsland,shippingFeeJeju,shippingFeeIsland,courierCompany,pdtName,optionName1,optionName2,totalReviewQty,totalScore,tagList1,tagList2,tagList3,tagList4,ctgL4Id,thumbImgPath1,thumbImgPath2,thumbImgPath3,thumbImgPath4,detailImgPath,modelCode1,optionValue1,optionValue2,stock1,price1,modelCode2,optionValue3,optionValue4,stock2,price2,modelCode3,optionValue5,optionValue6,stock3,price3,modelCode4,optionValue7,optionValue8,stock4,price4,returnCity,returnStreet,returnDetail,returnPostalCode,exchangeShippingFee,returnShippingFee,consignmentName,consignmentCity,consignmentStreet,consignmentDetail,consignmentPostalCode,mailOrderNum
"[INTEX] 인텍스 자쿠지, 어린이 물놀이 수영장, 풀장 중대 베스트 ACC 모음전",이나바,이마트몰,true,true,false,false,10000,1000000,true,true,5000,7000,우체국택배,운동기구,색상,사이즈,255,17,티셔츠,수영장,주니어,라운드넥,1874,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,920193850,red,XL,399,9998840,920193850,blue,S,603,1325590,TEE-NEW JDI SWOOSH,green,XL,624,2745810,TEE-NEW JDI SWOOSH,blue,S,822,9368820,Busan,Haeundae,노란대문,12345,6000,2500,넥스트젠팩,Seoul,Haeundae,노란대문,98475,2015-대구중구-1234
[나이키/푸마外] 22 S/S 반팔티셔츠 라운드넥 기본 로고 남자 여성 주니어 반팔티 63종,인텍스,신세계몰,true,false,true,false,0,50000,true,true,7000,7000,우체국택배,수영장,색상,사이즈,312,35,반팔,티셔츠,고양이밥,반팔티,550,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,920193850,red,XL,292,427400,TEE-NEW JDI SWOOSH,red,S,695,9797250,920193850,green,XL,583,4855600,TEE-NEW JDI SWOOSH,black,S,669,4599570,Jeju,Gangnam,101호,12345,5000,2500,넥스트젠팩,Seoul,Haeundae,노란대문,23853,2015-대구중구-1234
[나이키/푸마外] 22 S/S 반팔티셔츠 라운드넥 기본 로고 남자 여성 주니어 반팔티 63종,인텍스,신세계백화점,false,true,true,true,10000,1000000,true,true,5000,10000,CJ택배,수영장,색상,사이즈,382,16,티셔츠,셔츠,바벨,고양이밥,1599,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,920193850,black,L,311,7202710,920193850,pink,S,423,6412680,91058392,black,SS,829,9372590,91058392,green,XL,640,4295510,Jeju,Haeundae,405호,12345,3000,6000,넥스트젠팩,Jeju,Haeundae,1F,98475,2022-부산-1234
"[INTEX] 인텍스 자쿠지, 어린이 물놀이 수영장, 풀장 중대 베스트 ACC 모음전",이나바,신세계백화점,true,false,true,false,3000,50000,true,true,7000,10000,CJ택배,츄르,색상,사이즈,307,17,나이키,반팔,간식,덤벨,2482,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,920193850,pink,XL,652,7837510,91058392,pink,SS,67,5569610,91058392,pink,L,870,3438110,920193850,black,S,201,7618240,Seoul,Haeundae,101호,98475,5000,6000,넥스트젠팩,Seoul,Haeundae,노란대문,12345,2022-부산-1234
더스크랙 무게조절덤벨 누오 크롬덤벨 중량 4kg~24kg,나이키,신세계백화점,true,false,true,false,10000,1000000,true,true,3000,10000,우체국택배,티셔츠,색상,사이즈,226,24,중량,푸마,반팔티,수영장,768,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,TEE-NEW JDI SWOOSH,red,XL,668,9416570,91058392,red,M,842,7338230,91058392,black,L,259,4672680,920193850,red,XL,980,3511230,Seoul,Haeundae,1F,98475,2500,5000,넥스트젠팩,Jeju,Gangnam,101호,13245,2015-대구중구-1234
이나바 인기 고양이 간식 챠오츄르 외 4P x 15봉 (60p),인텍스,신세계백화점,true,true,false,true,3000,1000000,true,true,3000,10000,CJ택배,츄르,색상,사이즈,390,5,고양이밥,중량,고양이밥,수영장,980,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,920193850,green,M,736,1307010,920193850,green,S,195,1454470,920193850,green,L,406,8003490,920193850,blue,L,555,7880320,Jeju,Gangnam,1F,12345,5000,3000,넥스트젠팩,Jeju,Haeundae,1F,12345,2022-부산-1234
더스크랙 무게조절덤벨 누오 크롬덤벨 중량 4kg~24kg,인텍스,신세계백화점,true,false,false,false,0,50000,true,true,3000,10000,CJ택배,티셔츠,색상,사이즈,397,20,고양이밥,나이키,고양이밥,반팔,913,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,green,XL,994,8112420,920193850,pink,M,496,668390,91058392,red,M,121,8010850,91058392,blue,XL,224,1663800,Seoul,Haeundae,1F,12345,6000,5000,넥스트젠팩,Seoul,Haeundae,1F,12345,2022-부산-1234
"[INTEX] 인텍스 자쿠지, 어린이 물놀이 수영장, 풀장 중대 베스트 ACC 모음전",인텍스,신세계몰,false,true,true,false,3000,1000000,true,true,3000,10000,CJ택배,츄르,색상,사이즈,467,43,간식,바벨,티셔츠,푸마,557,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,TEE-NEW JDI SWOOSH,red,XL,989,3158420,91058392,pink,L,497,2261560,TEE-NEW JDI SWOOSH,green,SS,174,5488770,920193850,green,L,665,2024140,Busan,Haeundae,101호,12345,2500,5000,넥스트젠팩,Seoul,Gangnam,1F,13245,2022-부산-1234
"[INTEX] 인텍스 자쿠지, 어린이 물놀이 수영장, 풀장 중대 베스트 ACC 모음전",나이키,이마트몰,false,false,true,false,0,50000,true,true,5000,7000,우체국택배,수영장,색상,사이즈,97,20,나이키,옷,셔츠,고양이,251,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,red,SS,67,7446960,920193850,red,M,2,1768280,91058392,pink,M,911,482030,920193850,green,M,51,3175190,Jeju,Gangnam,405호,13245,5000,3000,넥스트젠팩,Busan,Gangnam,1F,13245,2015-대구중구-1234
더스크랙 무게조절덤벨 누오 크롬덤벨 중량 4kg~24kg,인텍스,신세계백화점,true,true,true,true,0,1000000,true,true,5000,10000,우체국택배,운동기구,색상,사이즈,159,20,중량,나이키,반팔티,고양이,73,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,TEE-NEW JDI SWOOSH,blue,M,959,7133230,91058392,black,SS,947,2405830,TEE-NEW JDI SWOOSH,black,SS,342,3507810,TEE-NEW JDI SWOOSH,blue,XL,288,27900,Jeju,Haeundae,1F,12345,5000,6000,넥스트젠팩,Jeju,Gangnam,1F,12345,2022-부산-1234
이나바 인기 고양이 간식 챠오츄르 외 4P x 15봉 (60p),나이키,이마트몰,false,false,false,false,3000,50000,true,true,3000,10000,CJ택배,티셔츠,색상,사이즈,257,29,나이키,푸마,츄르,옷,2240,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,91058392,pink,SS,230,4709260,91058392,pink,S,236,6535610,920193850,green,S,287,8117810,91058392,pink,XL,252,3698560,Seoul,Gangnam,101호,23853,6000,2500,넥스트젠팩,Jeju,Gangnam,1F,23853,2022-부산-1234
[나이키/푸마外] 22 S/S 반팔티셔츠 라운드넥 기본 로고 남자 여성 주니어 반팔티 63종,나이키,이마트몰,false,true,true,true,0,1000000,true,true,3000,10000,CJ택배,운동기구,색상,사이즈,213,47,나이키,반팔티,츄르,옷,2306,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,920193850,pink,S,270,6905170,TEE-NEW JDI SWOOSH,red,SS,1,4672670,TEE-NEW JDI SWOOSH,pink,M,59,9139120,TEE-NEW JDI SWOOSH,pink,M,479,46120,Jeju,Haeundae,1F,98475,3000,3000,넥스트젠팩,Jeju,Gangnam,노란대문,12345,2015-대구중구-1234
이나바 인기 고양이 간식 챠오츄르 외 4P x 15봉 (60p),이나바,신세계백화점,true,true,false,false,10000,1000000,true,true,7000,7000,CJ택배,티셔츠,색상,사이즈,53,16,나이키,나이키,바벨,덤벨,1594,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,91058392,green,M,82,3886100,TEE-NEW JDI SWOOSH,black,L,488,1549210,91058392,green,M,927,4446180,920193850,red,SS,874,1619690,Busan,Haeundae,1F,98475,2500,3000,넥스트젠팩,Busan,Haeundae,101호,13245,2022-부산-1234
더스크랙 무게조절덤벨 누오 크롬덤벨 중량 4kg~24kg,나이키,신세계몰,false,true,false,true,0,50000,true,true,3000,7000,CJ택배,티셔츠,색상,사이즈,359,36,고양이,고양이밥,반팔,나이키,392,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,TEE-NEW JDI SWOOSH,pink,SS,753,9873270,TEE-NEW JDI SWOOSH,pink,L,988,872060,91058392,green,SS,18,7319410,920193850,green,S,194,4952950,Busan,Haeundae,노란대문,13245,5000,5000,넥스트젠팩,Jeju,Gangnam,노란대문,98475,2022-부산-1234
이나바 인기 고양이 간식 챠오츄르 외 4P x 15봉 (60p),인텍스,이마트몰,true,false,true,false,0,50000,true,true,7000,7000,CJ택배,츄르,색상,사이즈,262,48,푸마,옷,고양이,주니어,834,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,920193850,red,XL,283,7142650,91058392,green,L,172,1074010,920193850,pink,L,653,165680,91058392,blue,SS,352,7822380,Busan,Gangnam,노란대문,13245,3000,5000,넥스트젠팩,Busan,Gangnam,1F,12345,2022-부산-1234
이나바 인기 고양이 간식 챠오츄르 외 4P x 15봉 (60p),나이키,신세계백화점,true,true,true,true,0,1000000,true,true,5000,10000,CJ택배,츄르,색상,사이즈,271,49,간식,간식,티셔츠,중량,2637,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,91058392,black,XL,737,1042230,91058392,pink,XL,58,6282910,91058392,black,S,246,1210950,920193850,black,S,775,9652360,Seoul,Haeundae,1F,23853,6000,2500,넥스트젠팩,Seoul,Haeundae,405호,23853,2015-대구중구-1234
[나이키/푸마外] 22 S/S 반팔티셔츠 라운드넥 기본 로고 남자 여성 주니어 반팔티 63종,나이키,이마트몰,false,false,true,true,3000,50000,true,true,3000,7000,CJ택배,티셔츠,색상,사이즈,409,34,반팔,나이키,반팔,반팔티,1018,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,920193850,pink,XL,948,4179030,920193850,blue,SS,530,3389080,920193850,red,L,841,2550290,920193850,pink,XL,437,3913030,Seoul,Gangnam,노란대문,98475,6000,3000,넥스트젠팩,Seoul,Haeundae,노란대문,13245,2015-대구중구-1234
[나이키/푸마外] 22 S/S 반팔티셔츠 라운드넥 기본 로고 남자 여성 주니어 반팔티 63종,이나바,신세계백화점,false,false,false,true,0,1000000,true,true,7000,10000,우체국택배,수영장,색상,사이즈,310,25,덤벨,티셔츠,츄르,반팔,2492,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,91058392,green,S,53,6202470,TEE-NEW JDI SWOOSH,red,XL,238,4189410,91058392,black,S,5,3585400,920193850,pink,SS,26,5993930,Busan,Gangnam,노란대문,98475,2500,3000,넥스트젠팩,Jeju,Haeundae,노란대문,23853,2015-대구중구-1234
더스크랙 무게조절덤벨 누오 크롬덤벨 중량 4kg~24kg,인텍스,신세계백화점,true,false,false,false,0,50000,true,true,7000,10000,CJ택배,츄르,색상,사이즈,481,26,바벨,고양이,중량,나이키,1149,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,green,XL,427,1889100,920193850,green,XL,119,3307640,TEE-NEW JDI SWOOSH,red,XL,282,7202560,920193850,pink,M,508,1628560,Seoul,Gangnam,405호,23853,2500,3000,넥스트젠팩,Jeju,Gangnam,101호,12345,2022-부산-1234
[나이키/푸마外] 22 S/S 반팔티셔츠 라운드넥 기본 로고 남자 여성 주니어 반팔티 63종,인텍스,신세계몰,true,true,false,false,0,1000000,true,true,3000,10000,우체국택배,수영장,색상,사이즈,337,18,수영장,반팔티,나이키,고양이밥,328,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,920193850,green,SS,207,5206670,920193850,black,L,343,9474070,TEE-NEW JDI SWOOSH,pink,SS,393,6891600,920193850,black,SS,256,5295850,Jeju,Gangnam,101호,98475,3000,2500,넥스트젠팩,Seoul,Haeundae,노란대문,13245,2015-대구중구-1234
"[INTEX] 인텍스 자쿠지, 어린이 물놀이 수영장, 풀장 중대 베스트 ACC 모음전",이나바,신세계백화점,false,false,false,false,0,50000,true,true,5000,7000,우체국택배,운동기구,색상,사이즈,89,18,티셔츠,바벨,주니어,반팔티,502,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,TEE-NEW JDI SWOOSH,red,XL,515,4034880,91058392,black,S,10,6389520,91058392,green,M,522,6309200,TEE-NEW JDI SWOOSH,green,S,847,381160,Jeju,Gangnam,405호,23853,5000,5000,넥스트젠팩,Busan,Gangnam,노란대문,98475,2022-부산-1234
[나이키/푸마外] 22 S/S 반팔티셔츠 라운드넥 기본 로고 남자 여성 주니어 반팔티 63종,인텍스,이마트몰,true,false,false,false,10000,1000000,true,true,3000,10000,우체국택배,티셔츠,색상,사이즈,481,30,셔츠,중량,반팔,반팔,1772,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,red,L,310,1045710,920193850,black,M,952,7585030,920193850,green,SS,503,8902550,91058392,blue,M,985,3098400,Jeju,Gangnam,노란대문,12345,3000,2500,넥스트젠팩,Seoul,Gangnam,405호,13245,2015-대구중구-1234
더스크랙 무게조절덤벨 누오 크롬덤벨 중량 4kg~24kg,나이키,신세계백화점,false,false,true,true,3000,50000,true,true,3000,7000,우체국택배,수영장,색상,사이즈,77,6,바벨,덤벨,수영장,나이키,2103,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,green,XL,916,1191980,91058392,black,XL,844,8903330,920193850,red,M,874,3502060,920193850,pink,M,826,7661060,Jeju,Gangnam,노란대문,98475,3000,6000,넥스트젠팩,Busan,Haeundae,405호,23853,2022-부산-1234
[나이키/푸마外] 22 S/S 반팔티셔츠 라운드넥 기본 로고 남자 여성 주니어 반팔티 63종,나이키,신세계몰,true,true,true,true,10000,1000000,true,true,5000,7000,우체국택배,수영장,색상,사이즈,373,27,나이키,나이키,중량,푸마,122,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,black,SS,341,9985610,91058392,black,L,666,4288550,91058392,red,SS,459,7965130,91058392,pink,SS,546,268750,Seoul,Gangnam,노란대문,13245,2500,6000,넥스트젠팩,Jeju,Gangnam,101호,12345,2015-대구중구-1234
"[INTEX] 인텍스 자쿠지, 어린이 물놀이 수영장, 풀장 중대 베스트 ACC 모음전",이나바,신세계몰,false,false,false,true,0,50000,true,true,7000,7000,CJ택배,티셔츠,색상,사이즈,393,48,덤벨,셔츠,반팔,고양이,432,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,91058392,red,L,281,1528910,TEE-NEW JDI SWOOSH,blue,L,262,5428350,91058392,green,SS,107,1905130,91058392,pink,SS,981,8816440,Busan,Gangnam,101호,13245,3000,3000,넥스트젠팩,Seoul,Haeundae,101호,12345,2015-대구중구-1234
이나바 인기 고양이 간식 챠오츄르 외 4P x 15봉 (60p),나이키,신세계백화점,true,false,true,false,3000,50000,true,true,7000,7000,CJ택배,수영장,색상,사이즈,278,35,주니어,반팔티,덤벨,덤벨,2402,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,green,XL,875,7838910,91058392,green,L,900,3080490,920193850,blue,XL,840,424810,TEE-NEW JDI SWOOSH,red,SS,761,6054930,Seoul,Haeundae,405호,98475,2500,2500,넥스트젠팩,Seoul,Gangnam,405호,12345,2022-부산-1234
